seed,target,auroc
71,EEF2K_O00418,0.5
71,EGFR L858R/T790M_P00533,0.7889
71,EGFR L858R_P00533,1.0
71,EGFR del19/T790M/C797S_P00533,0.5
71,EGFR e19d_P00533,0.8242
71,EGFR_P00533,0.5093
71,EML4-ALK G1202R_nan,0.5
71,EML4-ALK_nan,0.5
71,EPHA3_P29320,0.5
71,ERRalpha_P11474,0.2917
71,ER_P03372,0.0135
71,FAK_Q05397,0.84
71,FER_P16591,0.75
71,FGFR2_P21802,1.0
71,FGFR3-TACC3_nan,0.5
71,FKBP12_P62942,0.0
71,FLT3-ITD-D835V_P36888,0.5
71,FLT3-ITD-F691L_P36888,1.0
71,FLT3-ITD_P36888,0.9907
71,FLT3_P36888,1.0
71,GAK_O14976,0.0
71,GCN5_Q92830,0.5
71,GSK-3beta_P49841,1.0
71,GSK3A_P49840,0.5
71,HASPIN_Q8TF76,0.5
71,HDAC1_Q13547,0.2222
71,HDAC2_Q92769,0.5
71,HDAC3_O15379,0.75
71,HDAC6_Q9UBN7,0.0
71,HPGDS_O60760,0.5
71,HSP90_nan,0.6
71,IGF-1R_P08069,0.8
71,IRAK1_P51617,1.0
71,IRAK3_Q9Y616,1.0
71,IRAK4_Q9NWZ3,1.0
71,ITK_Q08881,0.5
71,JAK1_P23458,0.75
71,JAK2 R683G_O60674,0.5
71,JAK2_O60674,0.6875
71,JAK3_P52333,0.5
71,KRAS G12C_P01116,0.5
71,LCK_P06239,0.5
71,LIMK1_P53667,0.0
71,LIMK2_P53671,0.5
71,MAP3K11_Q16584,0.5
71,MAP3K1_Q13233,0.5
71,MAP3K20_Q9NYL2,0.5
71,MAP4K1_Q92918,0.5
71,MAP4K2_Q12851,0.5
71,MAPK6_Q16659,0.5
71,MAPK7_Q13164,0.0
71,MARK4_Q96L34,1.0
71,MAST3_O60307,0.5
71,MCL1_Q07820,0.5
71,MDM2_Q00987,0.8333
71,MEK1_Q02750,0.6173
71,MEK2_P36507,0.5
71,MIF_P14174,0.5
71,MINK1_Q8N4C8,0.5
71,MKNK2_Q9HBH9,0.5
71,NLK_Q9UBE8,0.5
71,NUAK1_O60285,0.5
71,PAK4_O96013,0.5
71,PARP14_Q460N5,0.5
71,PARP1_P09874,0.8
71,PARP2_Q9UGN5,0.5
71,PARP3_Q9Y6F1,0.5
71,PCAF_Q92831,0.5
71,PD-L1_Q9NZQ7,0.7778
71,PDE4_nan,0.5
71,PDEdelta_O43924,0.5
71,PDK1_Q15118,0.5
71,PDK2_Q15119,1.0
71,PDK3_Q15120,1.0
71,PI3Kalpha_P42336,0.8182
71,PIM2_Q9P1W9,0.5
71,PIP4K2A_P48426,0.5
71,PIP4K2B_P78356,0.5
71,PIP4K2C_Q8TBX8,0.5
71,PLK4_O00444,0.5
71,PRKAA1_Q13131,0.5
71,PRKAA2_P54646,0.5
71,PRKCI_P41743,0.5
71,PTK2B_Q14289,0.5
71,PTK6_Q13882,0.5
71,RAR_nan,0.5
71,RIOK2_Q9BVS4,0.5
71,RIPK1_Q13546,0.5
71,RIPK2_O43353,1.0
71,RPS6KA1_Q15418,1.0
71,RPS6KA3_P51812,0.5
71,Rpn13_Q16186,0.5
71,SGK3_Q96BR1,1.0
71,SHP2 F285S_Q06124,0.5
71,SHP2_Q06124,0.9286
71,SIK2_Q9H0K1,1.0
71,SLC9A1_P19634,0.5
71,SLC9A2_Q9UBY0,0.5
71,SLC9A7_Q96T83,0.5
71,SOS1_Q07889,0.5
71,STAT3_P40763,0.3
71,STK10_O94804,0.5
71,STK17A_Q9UEE5,0.5
71,STK17B_O94768,1.0
71,STK35_Q8TDR2,0.5
71,STK38_Q15208,0.5
71,STK4_Q13043,0.5
71,SUZ12_Q15022,0.5
71,Src_P12931,0.75
71,TBCK_Q8TEA7,0.5
71,TEC_P42680,0.5
71,TNK2_Q07912,0.0
71,TRIM24_O15164,0.5
71,TRKA_P04629,0.5
71,TRKB_Q16620,0.5
71,TRKC_Q16288,0.5
71,TYR_P14679,1.0
71,Tau_P10636,0.5
71,ULK1_O75385,0.5
71,ULK3_Q6PHR2,0.5
71,VHL_P40337,0.5
71,WDR5_P61964,0.5
71,Wee1_P30291,0.625
71,eIF4E_P06730,0.0
71,p38alpha_Q16539,0.1111
71,p38delta_O15264,0.15
